height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb
5100000,277841.0304925442,4.664038291296175,357657681,92877029376,893.51171875
5130000,278855.6290819645,10.729366385399386,358122758,93012340736,893.51171875
5140000,279141.6933569908,12.556618611916821,358227280,93042376704,893.51171875
5150000,279413.7510280609,13.328056458535654,358338536,93074726912,893.51171875
5170000,279906.30200505257,14.705076912521761,358590300,93146562560,893.51171875
5360000,285120.8311729431,13.188918459501375,361190697,93946761216,893.51171875
5400000,286339.0846157074,11.902285264303234,361841871,94124199936,893.51171875
5450000,287767.12403440475,12.698529019977368,362624437,94335361024,893.51171875
5460000,288032.71031427383,13.539856056467388,362771502,94374469632,893.51171875
5530000,289539.6990084648,16.396274302021176,363702924,94627860480,893.51171875
5560000,290249.71918702126,15.199568020646193,364208288,94763872256,893.51171875
5610000,291781.02256822586,11.891177296086049,365314238,95059890176,893.51171875
5630000,292335.214571476,13.020758072438698,365677982,95155785728,893.51171875
5650000,292704.52971220016,19.49825286306896,365957213,95230509056,893.51171875
5670000,293190.1453077793,14.950096467436742,366305789,95322988544,893.51171875
5700000,293835.3005490303,16.81455765431763,366760827,95442415616,893.51171875
5710000,294013.46999263763,20.19425961687164,366867353,95472066560,893.51171875
5740000,294665.19310617447,16.706481286066314,367333873,95595016192,893.51171875
5750000,294882.40620040894,16.739322336042914,367455886,95627722752,893.51171875
5780000,295456.4882555008,18.758642435316794,367848114,95731539968,893.51171875
5800000,295816.23803305626,20.230728284127675,368076542,95793131520,893.51171875
5820000,296138.0750763416,22.35292720366297,368302361,95852527616,893.51171875
5830000,296316.90281772614,20.55050279977648,368422923,95883845632,893.51171875
5840000,296479.27685689926,22.152556026304254,368527638,95912398848,893.51171875
5850000,296712.57074284554,15.696939442482162,368672673,95951908864,893.51171875
5870000,297033.258920908,22.71988959499902,368886152,96009568256,893.51171875
5880000,297231.5332624912,18.151617457213153,369018680,96045211648,893.51171875
5910000,297711.96784329414,22.814760714521487,369329816,96129748992,893.51171875
5920000,297863.64013528824,23.52440220352782,369431072,96157384704,893.51171875
5930000,298027.4591743946,22.237952437473222,369531617,96184750080,893.51171875
6000000,299209.7501037121,21.40759044359008,370274539,96386019328,893.51171875
6010000,299477.0405011177,13.588217291952645,370423049,96425598976,893.51171875
6020000,299649.738278389,20.886198172279805,370547239,96458145792,893.51171875
6090000,300929.14147520065,19.800638346950244,371367620,96680910848,893.51171875
6110000,301323.9597492218,18.42366597147518,371613963,96747610112,893.51171875
6130000,301772.3076479435,16.103566049010755,371882689,96820322304,893.51171875
6150000,302234.1138818264,15.725209984587082,372128460,96888365056,893.51171875
6180000,302892.03410100937,16.502000825392873,372528687,96996483072,893.51171875
6220000,303912.3651969433,14.210093231284883,373059112,97144156160,893.51171875
6250000,304699.3244059086,13.825367155058883,373474969,97257725952,893.51171875
6260000,305100.4899585247,8.946431159393093,373615561,97301475328,893.51171875
6280000,305738.48454737663,11.427996612197221,373927248,97388478464,893.51171875
6320000,307039.2597618103,11.06340268504081,374500225,97552420864,893.51171875
6330000,307488.70043826103,8.081155512407573,374685188,97602674688,893.51171875
6400000,309534.615537405,12.359261638266295,376001554,97954226176,893.51171875
6420000,310029.29157590866,14.639884361301261,376275642,98026393600,893.51171875
6530000,312964.81634664536,13.506614011657533,378090662,98517602304,893.51171875
6540000,313388.96594905853,8.43806048535107,378240899,98558332928,893.51171875
6560000,314090.05894851685,10.38521281146087,378515933,98635890688,893.51171875
6570000,314375.7271053791,12.51452048162219,378639433,98671521792,893.51171875
6590000,315043.3576452732,10.835334167228806,378913066,98751643648,893.51171875
6600000,315513.57608532906,7.726196360075785,379049274,98794283008,893.51171875
6630000,317128.4939966202,6.706842449558718,379551498,98951557120,893.51171875
6670000,318449.55533862114,10.995704391741583,380310758,99164340224,893.51171875
6690000,318900.06281352043,16.152895135928045,380525814,99224489984,893.51171875
6720000,319450.9411609173,19.73030897177379,380869988,99319336960,893.51171875
6740000,319833.67154979706,19.036899634036356,381101238,99382521856,893.51171875
6770000,320448.21410512924,17.588692444833736,381474011,99484278784,893.51171875
6780000,320680.300634861,15.589013305432871,381624575,99525332992,893.51171875
6850000,322027.48483252525,18.788818963201752,382479212,99758084096,893.51171875
6860000,322248.1750972271,16.49823568302417,382586489,99787595776,893.51171875
6890000,322818.45084762573,19.101285636616222,382949169,99885490176,893.51171875
6910000,323437.1597135067,11.648451149537204,383427580,100005969920,893.51171875
6920000,323679.69667720795,14.90906765227799,383606522,100051746816,893.51171875
6930000,324032.5597231388,10.207926393929478,383882628,100120797184,893.51171875
6950000,324419.4964952469,18.775677381137513,384128772,100187197440,893.51171875
6990000,325536.9169931412,12.869819398427131,384958218,100399943680,893.51171875
7010000,326010.9876537323,15.326829108006644,385305659,100490027008,893.51171875
7100000,328084.51422286034,15.756730821027913,386613267,100842029056,893.51171875
7130000,329026.6838965416,11.543568323001878,387100084,100973694976,893.51171875
7160000,330032.67946243286,10.775395406833884,387781051,101149179904,893.51171875
7170000,330261.06935858727,15.639921293125587,387909790,101185081344,893.51171875
7220000,331787.0896704197,11.878609910659252,388973466,101465325568,893.51171875
7240000,332891.6025879383,6.612869695004628,389785632,101667651584,893.51171875
7250000,333587.891551733,5.253565962131943,390306127,101796024320,893.51171875
7260000,333792.93185949326,17.616048470936004,390436392,101831360512,893.51171875
7290000,334462.14813256264,16.2473634272679,390846652,101943672832,893.51171875
7340000,336181.53969311714,10.494410007561514,392069499,102258647040,893.51171875
7350000,336594.81695842743,8.718118083013536,392236421,102304571392,893.51171875
7360000,336870.03641581535,13.091370916125092,392409855,102352711680,893.51171875
7370000,337208.42618370056,10.688857475226596,392648934,102415888384,893.51171875
7390000,337785.04808855057,12.581901483411748,393062421,102523195392,893.51171875
7400000,338295.30453538895,7.070954266929263,393469366,102624382976,893.51171875
7420000,338689.1835176945,18.4777566891207,393738096,102698119168,893.51171875
7440000,339088.9134325981,18.0872127164735,393991263,102766452736,893.51171875
7450000,339269.8545911312,19.945710689919512,394105099,102797418496,893.51171875
7580000,342768.9831290245,13.466210083373882,396352591,103413993472,893.51171875
7590000,343298.7323269844,6.831534646842345,396570044,103470903296,893.51171875
7630000,344362.2408313751,13.636938435493528,397241617,103651106816,893.51171875
7640000,344528.89407777786,21.913764531021737,397349518,103680630784,893.51171875
7650000,344703.64710092545,20.31438390054026,397461510,103711383552,893.51171875
7740000,346547.6600430012,17.640874018694426,398579024,104024875008,893.51171875
7850000,348648.08509898186,19.092326044109434,399792517,104363749376,893.51171875
7860000,348956.3690826893,11.706738561627853,399901265,104394387456,893.51171875
7900000,349809.31935954094,16.866164875519498,400341174,104516968448,893.51171875
7910000,349973.75958132744,21.88637281621258,400435445,104543551488,893.51171875
7940000,350531.9410443306,19.341380385358494,400807318,104645341184,893.51171875
7960000,350841.4926791191,23.534038206508388,401003327,104699486208,893.51171875
7990000,351326.74170804024,22.37613957546913,401294033,104780374016,893.51171875
8000000,351482.8443980217,23.478134812636934,401388621,104806354944,893.51171875
8030000,351987.30860185623,21.51986189997499,401688786,104888836096,893.51171875
8130000,353579.5752220154,22.822182880633314,402665767,105159446528,893.51171875
8180000,354438.22671723366,21.161088172776108,403139686,105292427264,893.51171875
8220000,355150.99078679085,20.421904837379113,403552991,105406504960,893.51171875
8250000,355602.5560860634,24.07182309515668,403846821,105487060992,893.51171875
8270000,355970.3479833603,19.641542005392026,404076372,105550471168,893.51171875
8310000,356679.639721632,20.513420945030422,404536378,105676189696,893.51171875
8430000,359005.45500159264,18.655393819897174,406157322,106117222400,893.51171875
8470000,360001.0085709095,14.527595948377066,406767922,106289754112,893.51171875
8500000,361169.0923295021,9.309263929071154,407445033,106482864128,893.51171875
8560000,363389.03776550293,9.740329491590249,408314720,106757173248,893.51171875
