height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb
3900000,14614.278475522995,12.918011983033216,198989642,40293970891,893.51171875
3920000,14901.023744821548,25.266327907424518,199209335,40392925313,893.51171875
3930000,15166.682257890701,13.743207239323885,199379092,40406371685,893.51171875
3990000,15515.459168195724,61.80455002353275,200211493,40642731306,893.51171875
4040000,15882.266978502274,49.38008267834478,201079650,41063995626,893.51171875
4060000,16169.676192998886,25.148810947692112,201302761,40834198674,893.51171875
4110000,16532.589060783386,49.543572565403316,201852820,41027834060,893.51171875
4120000,16793.05360031128,13.951995179792357,202013934,41075216192,893.51171875
4130000,17059.099227666855,13.403715879283993,202148782,41474723346,893.51171875
4140000,17326.27192735672,13.601689110520493,202291026,41163199622,893.51171875
4150000,17591.007880687714,13.647560728114417,202391486,41211971353,893.51171875
4180000,17914.227428674698,33.40453901146717,202704910,41230947517,893.51171875
4210000,18237.687551498413,33.4013352424532,203150799,41377536915,893.51171875
4250000,18573.00959420204,43.003435991665455,203769208,41538447683,893.51171875
4260000,18846.5997941494,13.121815038297312,203885771,41519653967,893.51171875
4280000,19138.78323483467,24.95350175526737,204167162,41623584674,893.51171875
4300000,19428.91704559326,24.785115465164996,204491365,41643989622,893.51171875
4310000,19711.178310394287,12.764769556814198,204625645,41694289162,893.51171875
4330000,19964.240921974182,28.609520603616478,204856443,41794506450,893.51171875
4360000,20122.338139772415,68.43890202931155,205202529,41899724856,893.51171875
4430000,20312.355360984802,133.3668592683744,206301714,42154749870,893.51171875
4450000,20455.03729224205,50.32872723774,206576116,42247108567,893.51171875
4460000,20605.798852682114,23.865499862814268,206712351,42296341155,893.51171875
4480000,20748.84598517418,50.479865441556726,207006790,42398548289,893.51171875
4490000,20880.368367671967,27.060032919186746,207158504,42347683085,893.51171875
4500000,21033.85447025299,23.578681972783542,207320173,42396410082,893.51171875
4510000,21172.00540804863,26.145316547493017,207489400,42442796905,893.51171875
4560000,21357.671148061752,97.14770209477082,208030937,42622439446,893.51171875
4580000,21505.211838960648,49.105097419970456,208097239,42676268219,893.51171875
4640000,21705.875602722168,108.41518962962746,208190979,42832268107,893.51171875
4670000,21902.797476768494,55.1690869925616,208750455,42983194762,893.51171875
4690000,22125.449697494507,32.606905856707634,211144319,43834829818,893.51171875
4740000,22547.655982017517,42.69950652290083,216555979,45615823027,893.51171875
4760000,22887.301515340805,21.09257828272696,218126520,46276016385,893.51171875
4800000,23231.010232925415,41.97449544307394,222064527,47491777499,893.51171875
4810000,23447.429329633713,16.615908922524053,222331049,47641959740,893.51171875
4820000,23644.605508327484,18.105635394955414,222298117,47718515096,893.51171875
4870000,23949.135593652725,58.6805733197581,224133258,48643311921,893.51171875
4900000,24258.20650410652,34.80431071369974,225934994,49249043598,893.51171875
4910000,24453.30645751953,18.47258257602269,226529227,49525129981,893.51171875
4930000,24673.307896852493,32.94069357897245,227592827,49902719366,893.51171875
5000000,25075.81901884079,62.9224849114515,229172632,50824326208,893.51171875
5020000,25328.4766561985,28.50101851385893,229147669,50944465306,893.51171875
5070000,25727.975615739822,45.1665757045199,229189214,51893693098,893.51171875
5080000,25906.439217567444,20.373902368685933,229184306,51411146853,893.51171875
5100000,26085.40602707863,40.30356254157404,229169482,51536606473,893.51171875
5130000,26312.482611894608,47.939773309616776,229082189,51536583470,893.51171875
5140000,26481.163204669952,21.294684473773223,229070076,51536583470,893.51171875
5150000,26636.86944460869,23.287441796980538,229043615,51579693376,893.51171875
5170000,26800.19823360443,44.34613177832838,229048458,51620771963,893.51171875
5360000,27418.966660022736,111.14658903669866,228290728,52180462167,893.51171875
5400000,27588.567099809647,85.49506132306058,228534374,52111044565,893.51171875
5450000,27765.067432403564,102.74201602623435,228847144,52237039586,893.51171875
5460000,27917.112963438034,23.650810224634395,228914731,52282977067,893.51171875
5530000,28122.106199026108,120.5356846488916,229250960,52411371257,893.51171875
5560000,28287.521590948105,65.24181259437485,229477149,52490730969,893.51171875
5610000,28475.255218029022,96.99381130132599,230003595,52663982429,893.51171875
5630000,28641.1264026165,43.503638187345075,230196329,52708319919,893.51171875
5650000,28801.021597862244,45.035749754286165,230320829,52756621249,893.51171875
5670000,28960.85496687889,45.42230477068802,230488243,52779860419,893.51171875
5700000,29145.200224876404,58.84610278473429,230736896,52873779949,893.51171875
5710000,29301.699796915054,22.990478204703372,230761328,52873779949,893.51171875
5740000,29465.929631233215,66.29733291276891,230992673,52946963796,893.51171875
5750000,29621.97760796547,23.300526390282023,231040432,52946963796,893.51171875
5780000,29782.91054534912,66.91607184381115,231251495,53037651898,893.51171875
5800000,29943.446323394775,45.33568833441123,231347277,53007599325,893.51171875
5820000,30113.302577018738,42.353459743239675,231476001,53053440811,893.51171875
5830000,30269.38211131096,23.545687887045165,231545748,53053440811,893.51171875
5840000,30426.12555885315,22.948327706214304,231581597,53099089408,893.51171875
5850000,30595.06685256958,21.67616880066455,231631574,53099089408,893.51171875
5870000,30753.32607102394,46.03839239924686,231724055,53144926860,893.51171875
5880000,30906.14718389511,23.550410884875564,231787615,53127129940,893.51171875
5910000,31074.058654546738,65.27844677592799,231904456,53171140220,893.51171875
5920000,31229.17659521103,23.00185255631984,231950295,53171140220,893.51171875
5930000,31382.047164440155,23.83061709242272,231981998,53215861281,893.51171875
6000000,31571.33506011963,133.71166660787483,232271758,53261830923,893.51171875
6010000,31726.435430526733,23.41709430136624,232344549,53261830923,893.51171875
6020000,31880.914071798325,23.34950625088992,232414490,53307307822,893.51171875
6090000,32077.71284532547,128.72539572257904,232738623,53429741883,893.51171875
6110000,32241.792462348938,44.33213662949745,232831834,53474351795,893.51171875
6130000,32408.3094060421,43.358950986418634,232935813,53519885738,893.51171875
6150000,32574.866528749466,43.600657131661634,232995579,53591700115,893.51171875
6180000,32743.839780807495,64.2527729552809,233154863,53637376968,893.51171875
6220000,32947.41263151169,71.22266033926181,233247456,53711578356,893.51171875
6250000,33125.90647125244,60.95448456821959,233371382,53756201760,893.51171875
6260000,33295.87655353546,21.115480746922838,233281485,53802486866,893.51171875
6280000,33496.09822678566,36.41463924282122,233306257,54197006095,893.51171875
6320000,33703.83190155029,69.27620192684368,233269039,53842994316,893.51171875
6330000,33882.5749707222,20.31966899095224,233325190,53887710175,893.51171875
6400000,34089.32365846634,122.3030737263609,233833670,54093742934,893.51171875
6420000,34254.54819107056,43.83126334723939,233972933,54141922946,893.51171875
6530000,34500.20673251152,161.3988252451152,234591623,54359586165,893.51171875
6540000,34670.88142466545,20.9697170379081,234619176,54344918096,893.51171875
6560000,34890.649527311325,33.13037657576872,234615675,54392098048,893.51171875
6570000,35066.04930615425,20.38200973560795,234599443,54441565325,893.51171875
6590000,35261.34189105034,37.041856985246554,234523360,54487690131,893.51171875
6600000,35478.60362935066,16.721766236529234,234419841,54987610220,893.51171875
6630000,35725.75500702858,43.82334463097646,234034499,54541782795,893.51171875
6670000,35942.2123169899,67.10792073779261,234027469,54569090090,893.51171875
6690000,36134.99494719505,37.7471766634577,234056614,54610030243,893.51171875
6720000,36304.27965140343,64.20544638587815,234156186,54653046930,893.51171875
6740000,36464.75155377388,45.40358712256125,234237834,54695548423,893.51171875
6770000,36632.627286195755,64.3869119381518,234363852,54694230076,893.51171875
6780000,36802.82529807091,21.257592613090896,234407371,54694230076,893.51171875
6850000,36985.81106257439,138.3277003469784,234700216,55395867592,893.51171875
6860000,37142.70662331581,23.206520202318764,234733264,55395867592,893.51171875
6890000,37306.900549173355,66.34228363265314,234871591,54886981862,893.51171875
6910000,37469.62179017067,44.29046850815834,235227941,54892102900,893.51171875
6920000,37643.05784010887,20.84918332312365,235345860,54892102900,893.51171875
6930000,37804.87112092972,22.26022475860925,235562914,54944645670,893.51171875
6950000,37971.7156124115,43.54354126694869,235662615,54992363446,893.51171875
6990000,38161.880949258804,75.6236664284792,236209697,55314780269,893.51171875
7010000,38338.427675008774,41.15624330688702,236417405,55162620793,893.51171875
7100000,38550.26922869682,154.22847610016908,236952342,55398878910,893.51171875
7130000,38744.964530944824,55.86164573270623,237126700,55490348123,893.51171875
7160000,38920.864723443985,61.625856379046986,237554072,55547310183,893.51171875
7170000,39083.54590559006,21.957057066334077,237582862,55589414295,893.51171875
7220000,39282.30830550194,91.19934156579131,238146167,55711312794,893.51171875
7240000,39466.78408527374,39.593273485738855,238787737,55750066122,893.51171875
7250000,39651.46628117561,19.806998623427926,239210475,55864919699,893.51171875
7260000,39817.626817941666,21.73801355183126,239260483,55909867352,893.51171875
7290000,39997.57475876808,60.4230309614294,239382324,56025091719,893.51171875
7340000,40198.36485743523,89.86498895999863,240132994,56158291427,893.51171875
7350000,40367.32363128662,21.324728617934742,240176279,56203658190,893.51171875
7360000,40531.38033628464,21.96191859420537,240219844,56203658190,893.51171875
7370000,40695.69628620148,22.012470498637324,240353443,56243586772,893.51171875
7390000,40861.31142997742,43.80638047095053,240611401,56276787059,893.51171875
7400000,41040.230440855026,20.16554854792975,240935429,56334013779,893.51171875
7420000,41209.70040392876,42.94566345561541,241029570,56378801058,893.51171875
7440000,41378.80081439018,42.75566203696038,241113667,56400700518,893.51171875
7450000,41543.17930531502,21.955427256296417,241154314,56442815737,893.51171875
7580000,41799.50787115097,183.82656590118887,241808241,56757979847,893.51171875
7590000,41977.09811425209,20.378371788923893,241921037,56757979847,893.51171875
7630000,42160.21890735626,79.199089050197,242185285,56869314524,893.51171875
7640000,42324.7516310215,22.196192457315995,242221458,56911589298,893.51171875
7650000,42489.676607847214,21.52493860133443,242254130,56911589298,893.51171875
7740000,42712.30291223526,146.11930108357254,242450929,56978296204,893.51171875
7850000,42958.52046704292,162.872220997103,242719289,57127074601,893.51171875
7860000,43124.42534708977,21.753428826089817,242738352,57127074601,893.51171875
7900000,43311.01014256477,77.10167360301912,242820223,57142711021,893.51171875
7910000,43489.899985313416,20.118526265669278,242837978,57183135346,893.51171875
7940000,43667.177278757095,60.89894419236404,242984705,57224697004,893.51171875
7960000,43832.99608874321,43.93349584772704,243048436,57265451516,893.51171875
7990000,44005.3460958004,62.99970731302059,243119273,57284780208,893.51171875
8000000,44181.49887299538,20.80580311227992,243143333,57284780208,893.51171875
8030000,44353.56176543236,63.09320880431007,243236369,57324715761,893.51171875
8130000,44548.38978052139,186.5183504712776,243503908,57504965729,893.51171875
8180000,44730.14011144638,99.97230765703058,243582677,57462694795,893.51171875
8220000,44924.050946712494,75.06542880919518,243704418,57541456088,893.51171875
8250000,45097.86332607269,62.53869856688185,243789260,57508032732,893.51171875
8270000,45281.74881339073,39.285318843600415,243864831,57548878012,893.51171875
8310000,45457.66548013687,82.70961625822926,244035482,57631235863,893.51171875
8430000,45679.63724040985,195.47081100154554,244800507,57722360851,893.51171875
8470000,45876.22382211685,73.57063678718491,245082508,57864191969,893.51171875
8500000,46111.58405947685,46.20151696808253,245223014,57987303671,893.51171875
8560000,46445.17855644226,64.81821551823192,244978026,58128364094,893.51171875
