height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb
2690000,9603.79255437851,50.288743140546494,223434949,38624000657,919.9375
2730000,9764.089987277985,89.98896450853415,224015722,38725274412,923.59765625
2770000,9936.943382263184,83.48693412261699,224667378,39050326681,923.59765625
2790000,10081.459870100021,49.717510489958904,224999125,38935418779,923.59765625
2810000,10226.566694259644,49.72198958791398,225536716,39015528294,923.59765625
2830000,10392.247108221054,43.74083711360074,225917882,39074124236,923.59765625
2840000,10521.376403570175,27.747382887150458,226117963,39132630471,923.59765625
2850000,10651.951623678207,27.73114222594565,226305806,39191117655,923.59765625
2890000,10820.743906974792,85.89847661770054,227072820,39333043600,923.59765625
2980000,11064.699565649033,133.39719265727487,229818606,39778845892,926.0625
3000000,11233.101569414139,42.87359911744721,230220864,39893309296,926.0625
3020000,11403.11224937439,42.34439860885889,232837011,40259511378,961.578125
3060000,11648.775888681412,58.79176926932043,235343611,40698066670,961.578125
3090000,11854.26769733429,52.80502454640319,236583873,40937108919,961.578125
3100000,12016.116824388504,22.354152078856014,236791179,40995590539,961.578125
3110000,12166.687094211578,23.689935630661733,236986467,41054698409,961.578125
3130000,12326.541507005692,45.21614307457004,238112958,41239263866,976.25390625
3180000,12553.267787218094,79.45263329475557,239132185,41449603842,976.25390625
3190000,12697.354660272598,25.200074948024483,239299129,41508024263,976.25390625
3230000,12875.165348291397,81.31682162138273,240084135,42015436814,976.25390625
3240000,13013.810689687729,25.74193957081941,240274243,41718015166,976.25390625
3250000,13153.172286510468,26.025821192429163,240495349,41777566432,976.25390625
3290000,13371.429134845734,65.92691184606927,242522572,42178787191,980.24609375
3320000,13537.108698129654,65.49993122207378,243174409,42237658247,980.24609375
3330000,13711.395951271057,20.827684954417744,243428958,42297780990,980.24609375
3340000,13953.86144566536,14.95470524190681,243650970,42426105893,980.24609375
3380000,14194.32657623291,59.92968696121083,244703826,42615862606,980.24609375
3420000,14403.585582017899,69.31123439868925,245744431,42827131842,980.24609375
3490000,14663.6580452919,97.23443874701015,247814805,43213098299,980.24609375
3510000,14837.302407741547,41.982359214880816,248321875,43293944590,980.24609375
3590000,15093.554832935333,112.63112916169904,250656619,43701630823,980.24609375
3600000,15270.057913541794,20.43590393780341,250917985,43761641142,980.24609375
3620000,15448.630806446075,40.274869735436525,251580722,43837055233,980.24609375
3630000,15636.842017889023,19.026496734948818,251849252,43896950066,980.24609375
3660000,15810.552331209183,61.98825961561559,252801958,44087742407,980.24609375
3710000,16031.578104257584,81.49728310668756,254444089,44348079662,980.24609375
3730000,16208.215763807297,41.28224988141744,255170697,44491979875,980.24609375
3860000,16592.612409591675,121.91313455499595,263019836,45762745323,1055.421875
3880000,16812.606803178787,32.68719662691104,263357279,45820778957,1055.421875
3890000,16970.53718304634,22.7062076530643,263529401,45878898986,1055.421875
3900000,17130.44691157341,22.731575079778068,263877770,45937999228,1055.421875
3920000,17297.628341913223,43.336152737022296,264334947,46029250420,1055.421875
3930000,17454.37199831009,23.292808678367688,264620236,46088684713,1055.421875
3990000,17679.281329870224,95.84306640579068,266138802,46371197248,1055.421875
4040000,17897.5314245224,82.9919456798706,267666326,46628826770,1055.421875
4060000,18093.972529649734,36.794743113030016,268169131,46686778891,1055.421875
4110000,18306.699729204178,84.5213965946013,269339538,46962067378,1055.421875
4120000,18465.587916135788,22.871429715314044,269611166,46984160149,1055.421875
4130000,18640.279938220978,20.413067279403375,269854273,47042882582,1055.421875
4140000,18803.186759471893,22.30723042838562,270098772,47102464695,1055.421875
4150000,18964.442713737488,22.40537421675144,270299765,47102464695,1055.421875
4180000,19162.4896402359,54.517382273471,270977686,47235030659,1055.421875
4210000,19353.031920433044,56.701326282133806,271761613,47382671326,1055.421875
4250000,19593.857142686844,59.877449151912906,272868879,47576325009,1055.421875
4260000,19799.086212158203,17.49264862549602,273116024,47635950997,1055.421875
4280000,19980.02154803276,40.29616417798484,273618373,47701990086,1055.421875
4300000,20156.6818048954,40.705250449122,274186373,47777877518,1055.421875
4310000,20331.35374403,20.627239943924934,274457041,47841892891,1055.421875
4330000,20515.03328895569,39.41647396246027,274973012,47969735915,1055.421875
4360000,20714.986274957657,54.11272027662285,275712587,48105810902,1055.421875
4430000,20958.597064256668,104.02659123974547,277591201,48427589871,1055.421875
4450000,21161.642232894897,35.366514988566735,278146914,48546713899,1055.421875
4460000,21343.357797384262,19.800175125948456,278444589,48581912647,1055.421875
4480000,21528.48033452034,39.006595910535005,278968558,48700531773,1055.421875
4490000,21701.57158756256,20.561408721975543,279245518,48760309163,1055.421875
4500000,21871.759876728058,21.264682885910926,279570151,48781088627,1055.421875
4510000,22068.004969120026,18.405555807661244,279902766,48841421860,1055.421875
4560000,22287.501223802567,82.1745228686797,281188327,49108111576,1055.421875
4580000,22468.403602600098,40.049224604772725,281484514,49166043371,1055.421875
4640000,22716.66442155838,87.62961506082718,282488131,49367107845,1055.421875
4670000,22961.917093276978,44.29717288652145,284685803,49765366542,1055.421875
4690000,23220.509363889694,28.075085085868682,290726313,50783528975,1072.7734375
4740000,23751.572782754898,33.946981395410184,304729084,53259503056,1117.62109375
4760000,24198.003425121307,16.04728555823488,309854972,54198232285,1134.015625
4800000,24631.290096521378,33.29666235377685,320751470,56170150757,1135.90625
4810000,24949.77249264717,11.291047931514745,321893440,56378024350,1136.6953125
4820000,25210.77566099167,13.677994878927915,322748126,56589202703,1136.6953125
4870000,25592.52649140358,46.81063818700324,331227632,58181640161,1138.078125
4900000,26020.382702827454,25.14162401476304,336741557,59154060345,1148.1640625
4910000,26286.556843042374,13.540008045447168,338566045,59499004535,1148.1640625
4930000,26598.969745874405,23.19686522005254,341666594,60046546775,1148.1640625
5000000,27117.58547115326,48.83577332018216,350066817,61691833488,1148.1640625
5020000,27449.80291724205,21.675562450971967,351587734,61990225806,1148.1640625
5070000,27977.73601603508,34.178573082938954,356231555,62960082980,1148.3203125
5080000,28212.93924355507,15.458971538521896,356790153,63048468510,1148.3203125
5100000,28497.43674349785,25.353474112956132,357657681,63216821249,1148.3203125
5130000,28778.154500722885,38.77916419542091,358122758,63373412606,1148.3203125
5140000,29021.87068271637,14.73845507761987,358227280,63373412606,1148.3203125
5150000,29251.787348747253,15.77093154053014,358338536,63668242368,1148.3203125
5170000,29484.96408224106,31.062275774578655,358590300,63483710870,1148.3203125
5360000,30328.58470106125,81.52242662843037,361190697,64226734825,1157.05859375
5400000,30596.966578245163,54.02749303397851,361841871,64383927597,1157.75
5450000,30881.220719099045,63.79502492215799,362624437,64532224779,1158.61328125
5460000,31114.657900571823,15.404572559146231,362771502,64591121684,1158.61328125
5530000,31383.27169418335,91.98708550214866,363702924,64739823644,1158.61328125
5560000,31614.405159711838,46.69163755808369,364208288,64856916961,1158.61328125
5610000,31883.407061100006,67.69097135014115,365314238,65246855330,1158.61328125
